,price
2025-01-12 06:30:00,8.59
2025-01-12 06:45:00,8.59
2025-01-12 07:00:00,10.175
2025-01-12 07:15:00,10.175
2025-01-12 07:30:00,10.175
2025-01-12 07:45:00,10.175
2025-01-12 08:00:00,11.467
2025-01-12 08:15:00,11.467
2025-01-12 08:30:00,11.467
2025-01-12 08:45:00,11.467
2025-01-12 09:00:00,12.007
2025-01-12 09:15:00,12.007
2025-01-12 09:30:00,12.007
2025-01-12 09:45:00,12.007
2025-01-12 10:00:00,11.777
2025-01-12 10:15:00,11.777
2025-01-12 10:30:00,11.777
2025-01-12 10:45:00,11.777
2025-01-12 11:00:00,10.561
2025-01-12 11:15:00,10.561
2025-01-12 11:30:00,10.561
2025-01-12 11:45:00,10.561
2025-01-12 12:00:00,10.299
2025-01-12 12:15:00,10.299
2025-01-12 12:30:00,10.299
2025-01-12 12:45:00,10.299
2025-01-12 13:00:00,9.961
2025-01-12 13:15:00,9.961
2025-01-12 13:30:00,9.961
2025-01-12 13:45:00,9.961
2025-01-12 14:00:00,10.474
2025-01-12 14:15:00,10.474
2025-01-12 14:30:00,10.474
2025-01-12 14:45:00,10.474
2025-01-12 15:00:00,11.87
2025-01-12 15:15:00,11.87
2025-01-12 15:30:00,11.87
2025-01-12 15:45:00,11.87
2025-01-12 16:00:00,13.292
2025-01-12 16:15:00,13.292
2025-01-12 16:30:00,13.292
2025-01-12 16:45:00,13.292
2025-01-12 17:00:00,14.1
2025-01-12 17:15:00,14.1
2025-01-12 17:30:00,14.1
2025-01-12 17:45:00,14.1
2025-01-12 18:00:00,14.666
2025-01-12 18:15:00,14.666
2025-01-12 18:30:00,14.666
2025-01-12 18:45:00,14.666
2025-01-12 19:00:00,14.366
2025-01-12 19:15:00,14.366
2025-01-12 19:30:00,14.366
2025-01-12 19:45:00,14.366
2025-01-12 20:00:00,13.486
2025-01-12 20:15:00,13.486
2025-01-12 20:30:00,13.486
2025-01-12 20:45:00,13.486
2025-01-12 21:00:00,12.749
2025-01-12 21:15:00,12.749
2025-01-12 21:30:00,12.749
2025-01-12 21:45:00,12.749
2025-01-12 22:00:00,12.12
2025-01-12 22:15:00,12.12
2025-01-12 22:30:00,12.12
2025-01-12 22:45:00,12.12
2025-01-12 23:00:00,11.49
2025-01-12 23:15:00,11.49
2025-01-12 23:30:00,11.49
2025-01-12 23:45:00,11.49
2025-01-13 00:00:00,11.239
2025-01-13 00:15:00,11.239
2025-01-13 00:30:00,11.239
2025-01-13 00:45:00,11.239
2025-01-13 01:00:00,10.507
2025-01-13 01:15:00,10.507
2025-01-13 01:30:00,10.507
2025-01-13 01:45:00,10.507
2025-01-13 02:00:00,10.446
2025-01-13 02:15:00,10.446
2025-01-13 02:30:00,10.446
2025-01-13 02:45:00,10.446
2025-01-13 03:00:00,10.037
2025-01-13 03:15:00,10.037
2025-01-13 03:30:00,10.037
2025-01-13 03:45:00,10.037
2025-01-13 04:00:00,10.0
2025-01-13 04:15:00,10.0
2025-01-13 04:30:00,10.0
2025-01-13 04:45:00,10.0
2025-01-13 05:00:00,11.011
2025-01-13 05:15:00,11.011
2025-01-13 05:30:00,11.011
2025-01-13 05:45:00,11.011
2025-01-13 06:00:00,14.028
2025-01-13 06:15:00,14.028
2025-01-13 06:30:00,14.028
2025-01-13 06:45:00,14.028
2025-01-13 07:00:00,18.192
2025-01-13 07:15:00,18.192
2025-01-13 07:30:00,18.192
2025-01-13 07:45:00,18.192
2025-01-13 08:00:00,22.309
2025-01-13 08:15:00,22.309
2025-01-13 08:30:00,22.309
2025-01-13 08:45:00,22.309
2025-01-13 09:00:00,17.409
2025-01-13 09:15:00,17.409
2025-01-13 09:30:00,17.409
2025-01-13 09:45:00,17.409
2025-01-13 10:00:00,14.169
2025-01-13 10:15:00,14.169
2025-01-13 10:30:00,14.169
2025-01-13 10:45:00,14.169
2025-01-13 11:00:00,11.573
2025-01-13 11:15:00,11.573
2025-01-13 11:30:00,11.573
2025-01-13 11:45:00,11.573
2025-01-13 12:00:00,10.41
2025-01-13 12:15:00,10.41
2025-01-13 12:30:00,10.41
2025-01-13 12:45:00,10.41
2025-01-13 13:00:00,10.304
2025-01-13 13:15:00,10.304
2025-01-13 13:30:00,10.304
2025-01-13 13:45:00,10.304
2025-01-13 14:00:00,10.467
2025-01-13 14:15:00,10.467
2025-01-13 14:30:00,10.467
2025-01-13 14:45:00,10.467
2025-01-13 15:00:00,13.82
2025-01-13 15:15:00,13.82
2025-01-13 15:30:00,13.82
2025-01-13 15:45:00,13.82
2025-01-13 16:00:00,14.262
2025-01-13 16:15:00,14.262
2025-01-13 16:30:00,14.262
2025-01-13 16:45:00,14.262
2025-01-13 17:00:00,14.9
2025-01-13 17:15:00,14.9
2025-01-13 17:30:00,14.9
2025-01-13 17:45:00,14.9
2025-01-13 18:00:00,14.9
2025-01-13 18:15:00,14.9
2025-01-13 18:30:00,14.9
2025-01-13 18:45:00,14.9
2025-01-13 19:00:00,13.973
2025-01-13 19:15:00,13.973
2025-01-13 19:30:00,13.973
2025-01-13 19:45:00,13.973
2025-01-13 20:00:00,12.318
2025-01-13 20:15:00,12.318
2025-01-13 20:30:00,12.318
2025-01-13 20:45:00,12.318
2025-01-13 21:00:00,12.022
2025-01-13 21:15:00,12.022
2025-01-13 21:30:00,12.022
2025-01-13 21:45:00,12.022
2025-01-13 22:00:00,11.557
2025-01-13 22:15:00,11.557
2025-01-13 22:30:00,11.557
2025-01-13 22:45:00,11.557
2025-01-13 23:00:00,10.231
2025-01-13 23:15:00,10.231
2025-01-13 23:30:00,10.231
2025-01-13 23:45:00,10.231
2025-01-14 00:00:00,10.638
2025-01-14 00:15:00,10.638
2025-01-14 00:30:00,10.638
2025-01-14 00:45:00,10.638
2025-01-14 01:00:00,10.37
2025-01-14 01:15:00,10.37
2025-01-14 01:30:00,10.37
2025-01-14 01:45:00,10.37
2025-01-14 02:00:00,9.908
2025-01-14 02:15:00,9.908
2025-01-14 02:30:00,9.908
2025-01-14 02:45:00,9.908
2025-01-14 03:00:00,9.799
2025-01-14 03:15:00,9.799
2025-01-14 03:30:00,9.799
2025-01-14 03:45:00,9.799
2025-01-14 04:00:00,10.188
2025-01-14 04:15:00,10.188
2025-01-14 04:30:00,10.188
2025-01-14 04:45:00,10.188
2025-01-14 05:00:00,10.764
2025-01-14 05:15:00,10.764
2025-01-14 05:30:00,10.764
2025-01-14 05:45:00,10.764
2025-01-14 06:00:00,12.34
2025-01-14 06:15:00,12.34
2025-01-14 06:30:00,12.34
2025-01-14 06:45:00,12.34
2025-01-14 07:00:00,15.662
2025-01-14 07:15:00,15.662
2025-01-14 07:30:00,15.662
2025-01-14 07:45:00,15.662
2025-01-14 08:00:00,18.403
2025-01-14 08:15:00,18.403
2025-01-14 08:30:00,18.403
2025-01-14 08:45:00,18.403
2025-01-14 09:00:00,15.186
2025-01-14 09:15:00,15.186
2025-01-14 09:30:00,15.186
2025-01-14 09:45:00,15.186
2025-01-14 10:00:00,11.762
2025-01-14 10:15:00,11.762
2025-01-14 10:30:00,11.762
2025-01-14 10:45:00,11.762
2025-01-14 11:00:00,10.931
2025-01-14 11:15:00,10.931
2025-01-14 11:30:00,10.931
2025-01-14 11:45:00,10.931
2025-01-14 12:00:00,10.311
2025-01-14 12:15:00,10.311
2025-01-14 12:30:00,10.311
2025-01-14 12:45:00,10.311
2025-01-14 13:00:00,10.811
2025-01-14 13:15:00,10.811
2025-01-14 13:30:00,10.811
2025-01-14 13:45:00,10.811
2025-01-14 14:00:00,11.535
2025-01-14 14:15:00,11.535
2025-01-14 14:30:00,11.535
2025-01-14 14:45:00,11.535
2025-01-14 15:00:00,12.535
2025-01-14 15:15:00,12.535
2025-01-14 15:30:00,12.535
2025-01-14 15:45:00,12.535
2025-01-14 16:00:00,14.197
2025-01-14 16:15:00,14.197
2025-01-14 16:30:00,14.197
2025-01-14 16:45:00,14.197
2025-01-14 17:00:00,16.586
2025-01-14 17:15:00,16.586
2025-01-14 17:30:00,16.586
2025-01-14 17:45:00,16.586
2025-01-14 18:00:00,17.007
2025-01-14 18:15:00,17.007
2025-01-14 18:30:00,17.007
2025-01-14 18:45:00,17.007
2025-01-14 19:00:00,15.838
2025-01-14 19:15:00,15.838
2025-01-14 19:30:00,15.838
2025-01-14 19:45:00,15.838
2025-01-14 20:00:00,13.546
2025-01-14 20:15:00,13.546
2025-01-14 20:30:00,13.546
2025-01-14 20:45:00,13.546
2025-01-14 21:00:00,11.769
2025-01-14 21:15:00,11.769
2025-01-14 21:30:00,11.769
2025-01-14 21:45:00,11.769
2025-01-14 22:00:00,12.1
2025-01-14 22:15:00,12.1
2025-01-14 22:30:00,12.1
2025-01-14 22:45:00,12.1
2025-01-14 23:00:00,12.176
2025-01-14 23:15:00,12.176
2025-01-14 23:30:00,12.176
2025-01-14 23:45:00,12.176
2025-01-15 00:00:00,10.828
2025-01-15 00:15:00,10.828
2025-01-15 00:30:00,10.828
2025-01-15 00:45:00,10.828
2025-01-15 01:00:00,10.772
2025-01-15 01:15:00,10.772
2025-01-15 01:30:00,10.772
2025-01-15 01:45:00,10.772
2025-01-15 02:00:00,10.841
2025-01-15 02:15:00,10.841
2025-01-15 02:30:00,10.841
2025-01-15 02:45:00,10.841
2025-01-15 03:00:00,10.804
2025-01-15 03:15:00,10.804
2025-01-15 03:30:00,10.804
2025-01-15 03:45:00,10.804
2025-01-15 04:00:00,10.875
2025-01-15 04:15:00,10.875
2025-01-15 04:30:00,10.875
2025-01-15 04:45:00,10.875
2025-01-15 05:00:00,11.492
2025-01-15 05:15:00,11.492
2025-01-15 05:30:00,11.492
2025-01-15 05:45:00,11.492
2025-01-15 06:00:00,13.449
2025-01-15 06:15:00,13.449
2025-01-15 06:30:00,13.449
2025-01-15 06:45:00,13.449
2025-01-15 07:00:00,19.179
2025-01-15 07:15:00,19.179
2025-01-15 07:30:00,19.179
2025-01-15 07:45:00,19.179
2025-01-15 08:00:00,30.724
2025-01-15 08:15:00,30.724
2025-01-15 08:30:00,30.724
2025-01-15 08:45:00,30.724
2025-01-15 09:00:00,31.502
2025-01-15 09:15:00,31.502
2025-01-15 09:30:00,31.502
2025-01-15 09:45:00,31.502
2025-01-15 10:00:00,31.103
2025-01-15 10:15:00,31.103
2025-01-15 10:30:00,31.103
2025-01-15 10:45:00,31.103
2025-01-15 11:00:00,30.48
2025-01-15 11:15:00,30.48
2025-01-15 11:30:00,30.48
2025-01-15 11:45:00,30.48
2025-01-15 12:00:00,31.102
2025-01-15 12:15:00,31.102
2025-01-15 12:30:00,31.102
2025-01-15 12:45:00,31.102
2025-01-15 13:00:00,30.934
2025-01-15 13:15:00,30.934
2025-01-15 13:30:00,30.934
2025-01-15 13:45:00,30.934
2025-01-15 14:00:00,28.583
2025-01-15 14:15:00,28.583
2025-01-15 14:30:00,28.583
2025-01-15 14:45:00,28.583
2025-01-15 15:00:00,30.174
2025-01-15 15:15:00,30.174
2025-01-15 15:30:00,30.174
2025-01-15 15:45:00,30.174
2025-01-15 16:00:00,33.352
2025-01-15 16:15:00,33.352
2025-01-15 16:30:00,33.352
2025-01-15 16:45:00,33.352
2025-01-15 17:00:00,37.799
2025-01-15 17:15:00,37.799
2025-01-15 17:30:00,37.799
2025-01-15 17:45:00,37.799
2025-01-15 18:00:00,32.474
2025-01-15 18:15:00,32.474
2025-01-15 18:30:00,32.474
2025-01-15 18:45:00,32.474
2025-01-15 19:00:00,27.009
2025-01-15 19:15:00,27.009
2025-01-15 19:30:00,27.009
2025-01-15 19:45:00,27.009
2025-01-15 20:00:00,18.166
2025-01-15 20:15:00,18.166
2025-01-15 20:30:00,18.166
2025-01-15 20:45:00,18.166
2025-01-15 21:00:00,15.087
2025-01-15 21:15:00,15.087
2025-01-15 21:30:00,15.087
2025-01-15 21:45:00,15.087
2025-01-15 22:00:00,14.116
2025-01-15 22:15:00,14.116
2025-01-15 22:30:00,14.116
2025-01-15 22:45:00,14.116
2025-01-15 23:00:00,12.39
2025-01-15 23:15:00,12.39
2025-01-15 23:30:00,12.39
2025-01-15 23:45:00,12.39
2025-01-16 00:00:00,12.633
2025-01-16 00:15:00,12.633
2025-01-16 00:30:00,12.633
2025-01-16 00:45:00,12.633
2025-01-16 01:00:00,11.912
2025-01-16 01:15:00,11.912
2025-01-16 01:30:00,11.912
2025-01-16 01:45:00,11.912
2025-01-16 02:00:00,11.762
2025-01-16 02:15:00,11.762
2025-01-16 02:30:00,11.762
2025-01-16 02:45:00,11.762
2025-01-16 03:00:00,11.503
2025-01-16 03:15:00,11.503
2025-01-16 03:30:00,11.503
2025-01-16 03:45:00,11.503
2025-01-16 04:00:00,11.575
2025-01-16 04:15:00,11.575
2025-01-16 04:30:00,11.575
2025-01-16 04:45:00,11.575
2025-01-16 05:00:00,12.327
2025-01-16 05:15:00,12.327
2025-01-16 05:30:00,12.327
2025-01-16 05:45:00,12.327
2025-01-16 06:00:00,13.87
2025-01-16 06:15:00,13.87
2025-01-16 06:30:00,13.87
2025-01-16 06:45:00,13.87
2025-01-16 07:00:00,17.304
2025-01-16 07:15:00,17.304
2025-01-16 07:30:00,17.304
2025-01-16 07:45:00,17.304
2025-01-16 08:00:00,19.965
2025-01-16 08:15:00,19.965
2025-01-16 08:30:00,19.965
2025-01-16 08:45:00,19.965
2025-01-16 09:00:00,17.5
2025-01-16 09:15:00,17.5
2025-01-16 09:30:00,17.5
2025-01-16 09:45:00,17.5
2025-01-16 10:00:00,15.19
2025-01-16 10:15:00,15.19
2025-01-16 10:30:00,15.19
2025-01-16 10:45:00,15.19
2025-01-16 11:00:00,14.064
2025-01-16 11:15:00,14.064
2025-01-16 11:30:00,14.064
2025-01-16 11:45:00,14.064
2025-01-16 12:00:00,13.113
2025-01-16 12:15:00,13.113
2025-01-16 12:30:00,13.113
2025-01-16 12:45:00,13.113
2025-01-16 13:00:00,13.058
2025-01-16 13:15:00,13.058
2025-01-16 13:30:00,13.058
2025-01-16 13:45:00,13.058
2025-01-16 14:00:00,13.842
2025-01-16 14:15:00,13.842
2025-01-16 14:30:00,13.842
2025-01-16 14:45:00,13.842
2025-01-16 15:00:00,16.304
2025-01-16 15:15:00,16.304
2025-01-16 15:30:00,16.304
2025-01-16 15:45:00,16.304
2025-01-16 16:00:00,17.92
2025-01-16 16:15:00,17.92
2025-01-16 16:30:00,17.92
2025-01-16 16:45:00,17.92
2025-01-16 17:00:00,19.156
2025-01-16 17:15:00,19.156
2025-01-16 17:30:00,19.156
2025-01-16 17:45:00,19.156
2025-01-16 18:00:00,18.432
2025-01-16 18:15:00,18.432
2025-01-16 18:30:00,18.432
2025-01-16 18:45:00,18.432
2025-01-16 19:00:00,17.997
2025-01-16 19:15:00,17.997
2025-01-16 19:30:00,17.997
2025-01-16 19:45:00,17.997
2025-01-16 20:00:00,15.96
2025-01-16 20:15:00,15.96
2025-01-16 20:30:00,15.96
2025-01-16 20:45:00,15.96
2025-01-16 21:00:00,14.16
2025-01-16 21:15:00,14.16
2025-01-16 21:30:00,14.16
2025-01-16 21:45:00,14.16
2025-01-16 22:00:00,13.529
2025-01-16 22:15:00,13.529
2025-01-16 22:30:00,13.529
2025-01-16 22:45:00,13.529
2025-01-16 23:00:00,12.375
2025-01-16 23:15:00,12.375
2025-01-16 23:30:00,12.375
2025-01-16 23:45:00,12.375
2025-01-17 00:00:00,11.887
2025-01-17 00:15:00,11.887
2025-01-17 00:30:00,11.887
2025-01-17 00:45:00,11.887
2025-01-17 01:00:00,11.839
2025-01-17 01:15:00,11.839
2025-01-17 01:30:00,11.839
2025-01-17 01:45:00,11.839
2025-01-17 02:00:00,11.571
2025-01-17 02:15:00,11.571
2025-01-17 02:30:00,11.571
2025-01-17 02:45:00,11.571
2025-01-17 03:00:00,11.472
2025-01-17 03:15:00,11.472
2025-01-17 03:30:00,11.472
2025-01-17 03:45:00,11.472
2025-01-17 04:00:00,11.548
2025-01-17 04:15:00,11.548
2025-01-17 04:30:00,11.548
2025-01-17 04:45:00,11.548
2025-01-17 05:00:00,12.216
2025-01-17 05:15:00,12.216
2025-01-17 05:30:00,12.216
2025-01-17 05:45:00,12.216
2025-01-17 06:00:00,14.08
2025-01-17 06:15:00,14.08
2025-01-17 06:30:00,14.08
2025-01-17 06:45:00,14.08
2025-01-17 07:00:00,17.501
2025-01-17 07:15:00,17.501
2025-01-17 07:30:00,17.501
2025-01-17 07:45:00,17.501
2025-01-17 08:00:00,20.813
2025-01-17 08:15:00,20.813
2025-01-17 08:30:00,20.813
2025-01-17 08:45:00,20.813
2025-01-17 09:00:00,17.534
2025-01-17 09:15:00,17.534
2025-01-17 09:30:00,17.534
2025-01-17 09:45:00,17.534
2025-01-17 10:00:00,15.8
2025-01-17 10:15:00,15.8
2025-01-17 10:30:00,15.8
2025-01-17 10:45:00,15.8
2025-01-17 11:00:00,14.073
2025-01-17 11:15:00,14.073
2025-01-17 11:30:00,14.073
2025-01-17 11:45:00,14.073
2025-01-17 12:00:00,12.644
2025-01-17 12:15:00,12.644
2025-01-17 12:30:00,12.644
2025-01-17 12:45:00,12.644
2025-01-17 13:00:00,12.403
2025-01-17 13:15:00,12.403
2025-01-17 13:30:00,12.403
2025-01-17 13:45:00,12.403
2025-01-17 14:00:00,13.299
2025-01-17 14:15:00,13.299
2025-01-17 14:30:00,13.299
2025-01-17 14:45:00,13.299
2025-01-17 15:00:00,15.198
2025-01-17 15:15:00,15.198
2025-01-17 15:30:00,15.198
2025-01-17 15:45:00,15.198
2025-01-17 16:00:00,17.021
2025-01-17 16:15:00,17.021
2025-01-17 16:30:00,17.021
2025-01-17 16:45:00,17.021
2025-01-17 17:00:00,17.879
2025-01-17 17:15:00,17.879
2025-01-17 17:30:00,17.879
2025-01-17 17:45:00,17.879
2025-01-17 18:00:00,17.992
2025-01-17 18:15:00,17.992
2025-01-17 18:30:00,17.992
2025-01-17 18:45:00,17.992
2025-01-17 19:00:00,17.422
2025-01-17 19:15:00,17.422
2025-01-17 19:30:00,17.422
2025-01-17 19:45:00,17.422
2025-01-17 20:00:00,15.791
2025-01-17 20:15:00,15.791
2025-01-17 20:30:00,15.791
2025-01-17 20:45:00,15.791
2025-01-17 21:00:00,14.5
2025-01-17 21:15:00,14.5
2025-01-17 21:30:00,14.5
2025-01-17 21:45:00,14.5
2025-01-17 22:00:00,13.997
2025-01-17 22:15:00,13.997
2025-01-17 22:30:00,13.997
2025-01-17 22:45:00,13.997
2025-01-17 23:00:00,12.684
2025-01-17 23:15:00,12.684
2025-01-17 23:30:00,12.684
2025-01-17 23:45:00,12.684
2025-01-18 00:00:00,12.529
2025-01-18 00:15:00,12.529
2025-01-18 00:30:00,12.529
2025-01-18 00:45:00,12.529
2025-01-18 01:00:00,12.105
2025-01-18 01:15:00,12.105
2025-01-18 01:30:00,12.105
2025-01-18 01:45:00,12.105
2025-01-18 02:00:00,12.098
2025-01-18 02:15:00,12.098
2025-01-18 02:30:00,12.098
2025-01-18 02:45:00,12.098
2025-01-18 03:00:00,11.885
2025-01-18 03:15:00,11.885
2025-01-18 03:30:00,11.885
2025-01-18 03:45:00,11.885
2025-01-18 04:00:00,11.646
2025-01-18 04:15:00,11.646
2025-01-18 04:30:00,11.646
2025-01-18 04:45:00,11.646
2025-01-18 05:00:00,11.977
2025-01-18 05:15:00,11.977
2025-01-18 05:30:00,11.977
2025-01-18 05:45:00,11.977
2025-01-18 06:00:00,11.975
2025-01-18 06:15:00,11.975
2025-01-18 06:30:00,11.975
2025-01-18 06:45:00,11.975
2025-01-18 07:00:00,13.339
2025-01-18 07:15:00,13.339
2025-01-18 07:30:00,13.339
2025-01-18 07:45:00,13.339
2025-01-18 08:00:00,14.563
2025-01-18 08:15:00,14.563
2025-01-18 08:30:00,14.563
2025-01-18 08:45:00,14.563
2025-01-18 09:00:00,14.41
2025-01-18 09:15:00,14.41
2025-01-18 09:30:00,14.41
2025-01-18 09:45:00,14.41
2025-01-18 10:00:00,13.121
2025-01-18 10:15:00,13.121
2025-01-18 10:30:00,13.121
2025-01-18 10:45:00,13.121
2025-01-18 11:00:00,12.156
2025-01-18 11:15:00,12.156
2025-01-18 11:30:00,12.156
2025-01-18 11:45:00,12.156
2025-01-18 12:00:00,11.887
2025-01-18 12:15:00,11.887
2025-01-18 12:30:00,11.887
2025-01-18 12:45:00,11.887
2025-01-18 13:00:00,11.501
2025-01-18 13:15:00,11.501
2025-01-18 13:30:00,11.501
2025-01-18 13:45:00,11.501
2025-01-18 14:00:00,11.932
2025-01-18 14:15:00,11.932
2025-01-18 14:30:00,11.932
2025-01-18 14:45:00,11.932
2025-01-18 15:00:00,13.332
2025-01-18 15:15:00,13.332
2025-01-18 15:30:00,13.332
2025-01-18 15:45:00,13.332
2025-01-18 16:00:00,14.971
2025-01-18 16:15:00,14.971
2025-01-18 16:30:00,14.971
2025-01-18 16:45:00,14.971
2025-01-18 17:00:00,16.459
2025-01-18 17:15:00,16.459
2025-01-18 17:30:00,16.459
2025-01-18 17:45:00,16.459
2025-01-18 18:00:00,16.757
2025-01-18 18:15:00,16.757
2025-01-18 18:30:00,16.757
2025-01-18 18:45:00,16.757
2025-01-18 19:00:00,16.785
2025-01-18 19:15:00,16.785
2025-01-18 19:30:00,16.785
2025-01-18 19:45:00,16.785
2025-01-18 20:00:00,15.612
2025-01-18 20:15:00,15.612
2025-01-18 20:30:00,15.612
2025-01-18 20:45:00,15.612
2025-01-18 21:00:00,14.342
2025-01-18 21:15:00,14.342
2025-01-18 21:30:00,14.342
2025-01-18 21:45:00,14.342
2025-01-18 22:00:00,13.64
2025-01-18 22:15:00,13.64
2025-01-18 22:30:00,13.64
2025-01-18 22:45:00,13.64
2025-01-18 23:00:00,12.936
2025-01-18 23:15:00,12.936
2025-01-18 23:30:00,12.936
2025-01-18 23:45:00,12.936
2025-01-19 00:00:00,12.973
2025-01-19 00:15:00,12.973
2025-01-19 00:30:00,12.973
2025-01-19 00:45:00,12.973
2025-01-19 01:00:00,12.42
2025-01-19 01:15:00,12.42
2025-01-19 01:30:00,12.42
2025-01-19 01:45:00,12.42
2025-01-19 02:00:00,12.305
2025-01-19 02:15:00,12.305
2025-01-19 02:30:00,12.305
2025-01-19 02:45:00,12.305
2025-01-19 03:00:00,12.124
2025-01-19 03:15:00,12.124
2025-01-19 03:30:00,12.124
2025-01-19 03:45:00,12.124
2025-01-19 04:00:00,12.018
2025-01-19 04:15:00,12.018
2025-01-19 04:30:00,12.018
2025-01-19 04:45:00,12.018
2025-01-19 05:00:00,12.0
2025-01-19 05:15:00,12.0
2025-01-19 05:30:00,12.0
2025-01-19 05:45:00,12.0
2025-01-19 06:00:00,12.157
2025-01-19 06:15:00,12.157
2025-01-19 06:30:00,12.157
2025-01-19 06:45:00,12.157
2025-01-19 07:00:00,12.333
2025-01-19 07:15:00,12.333
2025-01-19 07:30:00,12.333
2025-01-19 07:45:00,12.333
2025-01-19 08:00:00,12.36
2025-01-19 08:15:00,12.36
2025-01-19 08:30:00,12.36
2025-01-19 08:45:00,12.36
2025-01-19 09:00:00,12.516
2025-01-19 09:15:00,12.516
2025-01-19 09:30:00,12.516
2025-01-19 09:45:00,12.516
2025-01-19 10:00:00,12.519
2025-01-19 10:15:00,12.519
2025-01-19 10:30:00,12.519
2025-01-19 10:45:00,12.519
2025-01-19 11:00:00,12.156
2025-01-19 11:15:00,12.156
2025-01-19 11:30:00,12.156
2025-01-19 11:45:00,12.156
2025-01-19 12:00:00,11.225
2025-01-19 12:15:00,11.225
2025-01-19 12:30:00,11.225
2025-01-19 12:45:00,11.225
2025-01-19 13:00:00,10.751
2025-01-19 13:15:00,10.751
2025-01-19 13:30:00,10.751
2025-01-19 13:45:00,10.751
2025-01-19 14:00:00,11.681
2025-01-19 14:15:00,11.681
2025-01-19 14:30:00,11.681
2025-01-19 14:45:00,11.681
2025-01-19 15:00:00,12.629
2025-01-19 15:15:00,12.629
2025-01-19 15:30:00,12.629
2025-01-19 15:45:00,12.629
2025-01-19 16:00:00,14.015
2025-01-19 16:15:00,14.015
2025-01-19 16:30:00,14.015
2025-01-19 16:45:00,14.015
2025-01-19 17:00:00,14.967
2025-01-19 17:15:00,14.967
2025-01-19 17:30:00,14.967
2025-01-19 17:45:00,14.967
2025-01-19 18:00:00,15.904
2025-01-19 18:15:00,15.904
2025-01-19 18:30:00,15.904
2025-01-19 18:45:00,15.904
2025-01-19 19:00:00,15.66
2025-01-19 19:15:00,15.66
2025-01-19 19:30:00,15.66
2025-01-19 19:45:00,15.66
2025-01-19 20:00:00,14.906
2025-01-19 20:15:00,14.906
2025-01-19 20:30:00,14.906
2025-01-19 20:45:00,14.906
2025-01-19 21:00:00,13.926
2025-01-19 21:15:00,13.926
2025-01-19 21:30:00,13.926
2025-01-19 21:45:00,13.926
2025-01-19 22:00:00,13.099
2025-01-19 22:15:00,13.099
2025-01-19 22:30:00,13.099
2025-01-19 22:45:00,13.099
2025-01-19 23:00:00,12.294
2025-01-19 23:15:00,12.294
2025-01-19 23:30:00,12.294
2025-01-19 23:45:00,12.294
2025-01-20 00:00:00,12.227
2025-01-20 00:15:00,12.227
2025-01-20 00:30:00,12.227
2025-01-20 00:45:00,12.227
2025-01-20 01:00:00,11.944
2025-01-20 01:15:00,11.944
2025-01-20 01:30:00,11.944
2025-01-20 01:45:00,11.944
2025-01-20 02:00:00,11.656
2025-01-20 02:15:00,11.656
2025-01-20 02:30:00,11.656
2025-01-20 02:45:00,11.656
2025-01-20 03:00:00,11.441
2025-01-20 03:15:00,11.441
2025-01-20 03:30:00,11.441
2025-01-20 03:45:00,11.441
2025-01-20 04:00:00,11.545
2025-01-20 04:15:00,11.545
2025-01-20 04:30:00,11.545
2025-01-20 04:45:00,11.545
2025-01-20 05:00:00,12.754
2025-01-20 05:15:00,12.754
2025-01-20 05:30:00,12.754
2025-01-20 05:45:00,12.754
2025-01-20 06:00:00,16.171
2025-01-20 06:15:00,16.171
2025-01-20 06:30:00,16.171
2025-01-20 06:45:00,16.171
2025-01-20 07:00:00,27.648
2025-01-20 07:15:00,27.648
2025-01-20 07:30:00,27.648
2025-01-20 07:45:00,27.648
2025-01-20 08:00:00,43.199
2025-01-20 08:15:00,43.199
2025-01-20 08:30:00,43.199
2025-01-20 08:45:00,43.199
2025-01-20 09:00:00,29.17
2025-01-20 09:15:00,29.17
2025-01-20 09:30:00,29.17
2025-01-20 09:45:00,29.17
2025-01-20 10:00:00,23.629
2025-01-20 10:15:00,23.629
2025-01-20 10:30:00,23.629
2025-01-20 10:45:00,23.629
2025-01-20 11:00:00,18.748
2025-01-20 11:15:00,18.748
2025-01-20 11:30:00,18.748
2025-01-20 11:45:00,18.748
2025-01-20 12:00:00,17.6
2025-01-20 12:15:00,17.6
2025-01-20 12:30:00,17.6
2025-01-20 12:45:00,17.6
2025-01-20 13:00:00,17.139
2025-01-20 13:15:00,17.139
2025-01-20 13:30:00,17.139
2025-01-20 13:45:00,17.139
2025-01-20 14:00:00,19.185
2025-01-20 14:15:00,19.185
2025-01-20 14:30:00,19.185
2025-01-20 14:45:00,19.185
2025-01-20 15:00:00,27.717
2025-01-20 15:15:00,27.717
2025-01-20 15:30:00,27.717
2025-01-20 15:45:00,27.717
2025-01-20 16:00:00,40.212
2025-01-20 16:15:00,40.212
2025-01-20 16:30:00,40.212
2025-01-20 16:45:00,40.212
2025-01-20 17:00:00,58.34
2025-01-20 17:15:00,58.34
2025-01-20 17:30:00,58.34
2025-01-20 17:45:00,58.34
2025-01-20 18:00:00,47.328
2025-01-20 18:15:00,47.328
2025-01-20 18:30:00,47.328
2025-01-20 18:45:00,47.328
2025-01-20 19:00:00,29.557
2025-01-20 19:15:00,29.557
2025-01-20 19:30:00,29.557
2025-01-20 19:45:00,29.557
2025-01-20 20:00:00,22.0
